"ListingDate","SalesDate","ListPrice","SaleDollarCnt","ZestimateDollarCnt","BedroomCnt","BathroomCnt","FinishedSquareFeet","YearBuilt","MajorRemodelYear","StoryCnt","RoomTotalCnt","SFR","Latitude","Longitude","PageViews"
"2015-02-05","2015-02-27",425000,440000,410917,2,1,1090,1948,NA,1,NA,1,47696001,-122314479,506
"2015-03-24",NA,410000,NA,NA,3,1,930,1926,NA,1,NA,1,47553300,-122278090,383
"2015-03-06",NA,1895000,NA,NA,4,3,4300,2006,NA,2,NA,1,47591294,-122385062,257
"2015-01-20",NA,2250000,NA,1942908,7,5.5,5120,1911,2000,3,NA,1,47613870,-122286760,917
"2015-01-27",NA,599000,NA,518987,1,1.5,811,2005,2005,1,NA,1,47612071,-122342941,796
"2015-01-22","2015-02-25",519000,542300,514551,3,3,1580,2013,NA,3,NA,1,47651443,-122385604,573
"2015-03-27",NA,730000,NA,NA,6,2,2330,1928,NA,2,NA,0,47674880,-122290170,559
"2015-03-25",NA,NA,NA,NA,2,2.5,1638,1987,1987,4,NA,1,47638473,-122344928,482
"2015-01-16","2015-02-19",625000,629000,504978,1,1,891,2009,2009,19,NA,1,47618099,-122339218,628
"2015-03-16",NA,650000,NA,NA,4,2.25,2220,1956,NA,1,NA,1,47574504,-122384277,672
"2015-02-20",NA,298000,NA,186801,2,1,772,1980,1980,4,NA,1,47550599,-122387028,563
"2015-03-05",NA,595000,NA,NA,4,1,1790,1910,2003,2,NA,1,47588989,-122313444,450
"2015-04-03",NA,430000,NA,NA,3,1,1030,1927,NA,2,NA,1,47573993,-122385353,96
"2015-03-26",NA,1200000,NA,NA,3,2,2360,1948,NA,1,NA,1,47527412,-122384269,515
"2015-01-09","2015-02-27",460000,450000,409695,2,2,1020,2008,NA,3,NA,1,47679977,-122347732,1044
"2015-01-02","2015-01-20",219950,219950,204354,1,1,574,1957,1985,16,NA,1,47611292,-122330202,272
"2015-03-27",NA,895000,NA,NA,6,2.5,3550,1925,NA,2,NA,1,47571868,-122284065,298
"2015-01-23","2015-02-06",425000,442500,421394,4,3,1970,1960,NA,1,NA,1,47724881,-122298135,341
"2015-04-01",NA,NA,NA,NA,1,2,865,2009,2009,7,NA,1,47619297,-122344123,109
"2015-03-05",NA,324950,NA,NA,2,1.5,1420,2000,NA,3,NA,1,47726502,-122314222,640
"2015-02-06",NA,274950,NA,246710,2,1,950,1951,NA,1,NA,1,47527410,-122351750,502
"2015-02-03",NA,1000000,NA,657657,3,2,1640,1907,2006,1,NA,1,47652650,-122370030,299
"2015-01-07","2015-01-30",699950,700000,649152,2,2,962,1991,1991,24,NA,1,47608720,-122338520,200
"2015-01-10","2015-02-27",1388000,1325000,1415676,3,4,3180,2008,NA,2,NA,1,47637699,-122341440,522
"2015-03-10",NA,799950,NA,NA,5,2,2890,1922,NA,2,NA,1,47639378,-122408183,231
"2015-01-30",NA,329000,NA,295571,3,1,1200,1928,NA,2,NA,1,47506515,-122249191,371
"2015-03-19",NA,519900,NA,NA,2,1,1580,1944,NA,1,NA,1,47558922,-122391836,454
"2015-01-18","2015-02-11",325000,328000,298281,1,1,676,2007,2007,1,NA,1,47667686,-122383073,776
"2015-01-07","2015-01-27",639000,675000,683590,4,4,2140,2005,NA,3,NA,1,47673229,-122380926,1241
"2015-03-18",NA,975000,NA,NA,3,2.25,2460,1910,NA,2,NA,1,47678152,-122310579,603
"2015-01-15","2015-02-06",725000,725000,279944,1,1,700,1949,NA,1,NA,1,47701637,-122340820,645
"2015-04-01",NA,895000,NA,NA,3,1,2030,1909,2009,2,NA,1,47674330,-122307540,672
"2015-03-26",NA,NA,NA,NA,1,1,603,2009,2009,1,NA,1,47617668,-122352402,72
"2014-12-31","2015-01-15",658000,658000,750704,2,1,1010,1926,NA,1,NA,1,47547900,-122398050,2209
"2015-01-22","2015-02-27",749950,800000,392938,2,1,840,1920,NA,1,NA,1,47694412,-122346458,1284
"2015-03-04",NA,675000,NA,NA,4,1,1420,1928,NA,2,NA,1,47699541,-122317835,739
"2015-02-11",NA,299900,NA,290107,2,2,1024,2007,2007,5,NA,1,47565117,-122372726,206
"2015-01-23","2015-02-12",489950,526000,497403,3,3,1626,2007,NA,3,NA,1,47603064,-122309216,848
"2015-01-15","2015-02-23",525000,467500,396720,3,1,1700,1918,NA,2,NA,1,47556822,-122276697,160
"2015-01-09","2015-01-30",525000,578000,548372,3,2,1660,1937,NA,2,NA,1,47639790,-122401100,1572
"2015-02-01",NA,NA,NA,292794,1,1,598,2001,2001,6,NA,1,47601357,-122327263,123
"2015-01-14","2015-02-27",650000,642000,547695,6,1,1530,1921,NA,2,NA,1,47686195,-122310305,1221
"2015-03-26",NA,825000,NA,NA,4,3.5,3380,1971,NA,2,NA,1,47581740,-122379800,495
"2015-02-04","2015-02-24",579000,579000,541105,2,2,1117,2005,2005,1,NA,1,47615987,-122351524,1032
"2015-02-04","2015-02-24",579000,579000,541105,2,2,1117,2005,2005,1,NA,1,47615670,-122350581,104
"2015-03-25",NA,375000,NA,NA,2,2.25,1640,1980,NA,2,NA,1,47715640,-122340750,106
"2015-01-11","2015-03-04",325000,325000,258536,2,1,1070,1942,NA,1,NA,1,47522440,-122349651,991
"2015-03-31",NA,300000,NA,NA,2,1,1160,1940,NA,1,NA,1,47700711,-122354406,201
"2015-03-27",NA,549000,NA,NA,3,3.5,1450,2006,NA,2,NA,1,47581998,-122402804,480
"2015-03-18",NA,489950,NA,NA,3,2.25,1700,1985,NA,1,NA,1,47716065,-122317119,312
"2015-01-13","2015-02-12",435000,507250,431364,3,1,1400,1915,2007,1,NA,1,47565580,-122380190,544
"2015-02-24",NA,450000,NA,359788,1,1,670,1991,1991,24,NA,1,47607043,-122338491,169
"2015-03-09",NA,384500,NA,NA,NA,1,774,2004,2004,4,NA,1,47617268,-122335823,448
"2015-02-23",NA,550500,NA,569267,2,1,930,1909,1940,1,NA,1,47569080,-122407979,236
"2015-03-06",NA,283000,NA,NA,1,1,598,1982,1992,4,NA,1,47625420,-122360008,361
"2015-03-18",NA,289000,NA,NA,2,1,709,1987,1987,3,NA,1,47619312,-122299791,98
"2015-01-08","2015-02-13",219950,219950,250955,3,1,1020,1926,NA,2,NA,1,47532860,-122275110,700
"2015-02-06",NA,174900,NA,258781,1,1,962,1970,1975,4,NA,1,47653259,-122388432,305
"2015-01-15",NA,1224000,NA,1117686,5,3,3710,1970,NA,2,NA,1,47665067,-122273938,968
"2015-03-01",NA,269950,NA,NA,3,2,1350,1979,NA,1,NA,1,47503017,-122259819,395
"2015-03-20",NA,435000,NA,NA,3,2,2540,1957,NA,1,NA,1,47542612,-122262078,139
"2015-02-20",NA,374950,NA,402872,2,1,1200,1942,NA,1,NA,1,47700060,-122350875,299
"2015-03-12",NA,489000,NA,NA,1,1.5,865,1982,1990,33,NA,1,47610920,-122323308,667
"2015-02-04",NA,330000,NA,338696,3,1.5,1240,1964,NA,1,NA,1,47566489,-122360316,153
"2015-01-31","2015-02-25",485000,522500,455433,4,3,2370,1977,NA,1,NA,1,47725773,-122306330,594
"2015-03-02",NA,535000,NA,NA,4,2.5,2240,1974,NA,1,NA,1,47501383,-122375364,380
"2015-01-07","2015-02-10",599950,599950,590177,3,3,1510,NA,NA,3,NA,1,47668820,-122401331,995
"2015-01-24","2015-02-27",699500,705000,708598,5,4,3250,2010,NA,2,NA,1,47561990,-122362100,1072
"2015-04-01",NA,499900,NA,NA,3,1,1020,1940,NA,1,NA,1,47719590,-122351814,283
"2015-02-10",NA,1200000,NA,964660,3,3,1800,1922,2012,2,NA,1,47679005,-122400270,1072
"2015-01-13","2015-02-03",375000,405200,372388,1,1,793,1928,1969,4,NA,1,47620540,-122314430,715
"2015-02-05",NA,595000,NA,637559,3,2.25,2900,1938,NA,2,NA,1,47536982,-122267463,850
"2015-01-24",NA,489950,NA,434073,4,1.75,1840,1956,NA,1,NA,1,47707958,-122336990,756
"2015-03-08",NA,499000,NA,NA,2,2,1050,1970,1975,21,NA,1,47608952,-122329181,575
"2015-03-29",NA,500000,NA,NA,2,1,1180,1918,NA,1,NA,1,47518911,-122358970,324
"2015-01-08","2015-01-30",350000,365000,321584,3,1,1030,1952,NA,1,NA,1,47511000,-122377020,762
"2015-01-17","2015-02-09",549950,610000,505996,3,1,1800,1947,NA,1,NA,1,47686027,-122394771,996
"2015-01-16","2015-02-06",325000,368000,336175,2,2,930,2002,NA,1,NA,1,47651835,-122400360,118
"2015-02-21",NA,850000,NA,648755,2,1,1030,1909,2010,1,NA,1,47639030,-122357864,724
"2015-03-12",NA,375000,NA,NA,2,1.5,1050,2005,NA,2,NA,1,47602748,-122315336,186
"2015-02-14",NA,384950,NA,NA,4,2,1860,1950,NA,1,NA,0,47710732,-122331276,370
"2015-04-03",NA,NA,NA,NA,NA,NA,3118,1919,1980,2,NA,0,47663500,-122307125,433
"2015-03-26",NA,499000,NA,NA,2,1,940,1925,NA,1,NA,1,47542710,-122390130,376
"2015-01-18","2015-02-27",370000,370000,320711,2,3,1390,2007,NA,2,NA,1,47553520,-122281940,722
"2015-01-14","2015-02-24",850000,915000,941007,3,2,2280,1917,NA,2,NA,1,47671684,-122338528,2294
"2015-03-23",NA,269000,NA,NA,3,1,1250,1948,NA,1,NA,1,47559345,-122361200,374
"2015-01-11","2015-02-27",699000,680000,641112,2,2,1338,2005,2005,1,NA,1,47615986,-122351524,555
"2015-01-11","2015-02-26",995000,975000,645309,3,3,2300,1908,NA,2,NA,1,47612345,-122291785,1704
"2015-01-10","2015-01-29",539000,580000,620219,3,2,2260,1928,NA,2,NA,1,47677901,-122371120,1279
"2015-02-11",NA,299900,NA,290107,2,2,1024,2007,2007,5,NA,1,47564730,-122372640,95
"2015-03-02",NA,836000,NA,NA,2,2,1232,2005,2005,1,NA,1,47615985,-122351524,777
"2015-03-19",NA,335000,NA,NA,1,1,671,2007,2007,6,NA,1,47613610,-122316720,654
"2015-02-18",NA,365000,NA,339849,3,1,950,1950,NA,1,NA,1,47726315,-122299685,527
"2015-03-28",NA,539000,NA,NA,1,2.25,1348,2005,2005,4,NA,1,47646809,-122324726,491
"2015-03-28",NA,NA,NA,NA,2,2.75,2290,1909,1963,1,NA,1,47651370,-122370050,152
"2015-03-17",NA,NA,NA,NA,2,2,838,1995,1995,5,NA,1,47625178,-122364769,158
"2015-03-19",NA,324000,NA,NA,3,1.5,1320,1998,NA,2,NA,1,47591180,-122296760,225
"2015-02-26",NA,459000,NA,435534,3,2,1560,1978,NA,2,NA,1,47526515,-122263530,645
"2015-02-09",NA,299000,NA,331205,4,2.25,1500,2010,NA,3,NA,1,47544442,-122373317,611
"2015-03-27",NA,NA,NA,NA,3,2,2330,1984,NA,2,NA,1,47573730,-122376735,210
"2015-01-17","2015-02-19",589000,540500,573770,2,2,1640,1939,NA,1,NA,1,47706845,-122308385,870
"2015-03-20",NA,579950,NA,NA,3,2.5,1710,2006,NA,2,NA,0,47579221,-122391752,560
"2015-01-10","2015-02-25",275000,265000,252289,2,2,920,1995,NA,2,NA,1,47708070,-122341670,394
"2015-01-15","2015-02-04",1395000,1400000,1285488,3,3,3020,1954,NA,2,NA,1,47633193,-122289711,1161
"2015-03-31",NA,NA,NA,NA,2,1.75,1320,1950,NA,1,8,0,47668410,-122283480,277
"2015-01-14","2015-02-12",355000,367550,332279,2,2,1075,1979,1979,3,NA,1,47647579,-122374503,650
"2015-04-06",NA,798000,NA,NA,5,2,2990,1921,NA,2,NA,1,47645070,-122321725,779
"2015-01-25",NA,3188000,NA,2858506,3,4,3060,2002,2002,9,NA,1,47624790,-122364162,1159
"2015-01-28","2015-02-26",529000,529000,514390,2,1,1210,1950,NA,1,NA,1,47657069,-122395502,986
"2015-01-11","2015-02-05",399000,397500,502788,3,2,1510,1961,NA,1,NA,1,47729000,-122283025,747
"2015-01-18","2015-02-12",349950,349950,291528,2,1,712,2003,2003,3,NA,1,47681807,-122322476,614
"2015-01-04","2015-03-02",345900,335750,303355,3,3,2400,1955,NA,1,NA,1,47504459,-122251403,330
"2015-01-07","2015-02-11",1169950,1164950,771183,5,5,2970,1932,NA,2,NA,1,47700487,-122388138,1249
"2015-02-10",NA,399500,NA,412822,4,2,2060,1968,NA,2,NA,0,47563119,-122284632,753
"2015-03-19",NA,599950,NA,NA,3,2.25,2190,1927,NA,2,NA,1,47730350,-122286560,178
"2015-01-03","2015-02-10",279900,280000,288685,2,2,800,2003,NA,2,NA,1,47697070,-122340700,969
"2015-03-20",NA,525000,NA,NA,3,2,1560,1939,2004,1,8,1,47715766,-122285820,400
"2015-01-10","2015-01-29",279500,305000,281738,2,2,830,2005,NA,2,NA,1,47695482,-122304377,797
"2015-03-05",NA,450000,NA,NA,4,2,2310,1994,NA,1,NA,1,47547179,-122297083,407
"2015-03-10",NA,700000,NA,NA,2,1.5,1000,1950,2007,1,5,1,47650570,-122368770,546
"2015-03-09",NA,NA,NA,NA,3,2.25,2330,1938,NA,1,NA,1,47632670,-122393000,296
"2015-01-18","2015-02-27",370000,370000,320711,2,3,1390,2007,NA,2,NA,1,47553649,-122281890,764
"2015-03-13",NA,499950,NA,NA,3,2,1520,1901,NA,1,NA,1,47620421,-122294403,252
"2015-04-01",NA,NA,NA,NA,3,1.75,1500,1916,NA,1,NA,1,47667780,-122316615,322
"2015-03-18",NA,NA,NA,NA,3,1.75,2300,1987,NA,1,NA,1,47731174,-122298899,203
"2015-03-21",NA,949900,NA,NA,4,2,1700,1926,NA,2,NA,1,47625366,-122301414,184
"2015-03-28",NA,485000,NA,NA,4,3,2030,1967,NA,1,NA,1,47695440,-122300630,639
"2015-01-18","2015-02-13",449000,449000,390844,7,2,2406,1900,NA,2,NA,1,47616092,-122303024,687
"2015-02-05","2015-02-27",425000,440000,410917,2,1,1090,1948,NA,1,NA,1,47695995,-122314475,856
"2015-02-05","2015-03-02",365000,400000,363717,3,3,1740,2002,NA,3,NA,1,47697990,-122349354,628
"2015-03-12",NA,399000,NA,NA,2,1,1008,1928,1944,3,NA,1,47640371,-122319737,493
"2015-03-11",NA,417500,NA,NA,2,2,1094,1992,1992,10,NA,1,47622720,-122327510,146
"2015-01-13","2015-02-19",525000,560000,559239,4,2,1380,1906,NA,2,NA,1,47658270,-122344280,1096
"2015-01-28","2015-02-23",499000,539000,440130,3,4,2130,2010,NA,2,NA,1,47567640,-122290400,895
"2015-02-26",NA,649000,NA,717644,4,3,3640,2010,NA,2,NA,1,47542703,-122270255,869
"2015-04-03",NA,225000,NA,NA,NA,1,520,2001,2005,1,NA,1,47615452,-122324269,104
"2015-01-21",NA,499950,NA,494052,NA,NA,1390,NA,NA,3,NA,1,47693358,-122317934,110
"2015-02-25",NA,529000,NA,435732,1,1,913,2008,2008,1,NA,1,47606235,-122332054,179
"2015-04-02",NA,234900,NA,NA,NA,1,584,2007,2007,1,NA,1,47616296,-122317763,212
"2015-02-03","2015-02-24",1475000,1475000,1305516,2,3,2430,1949,NA,1,NA,1,47632325,-122288575,569
"2015-01-20","2015-02-18",525000,576750,522787,3,1,1110,1966,NA,1,NA,1,47580300,-122394010,1090
"2015-01-28","2015-02-24",610000,680000,709267,3,3,1940,1958,NA,1,NA,1,47577805,-122399885,1095
"2015-03-21",NA,339000,NA,NA,1,1,930,1924,NA,1,NA,1,47712159,-122295983,179
"2015-04-03",NA,379950,NA,NA,2,2.5,1017,1989,1989,4,NA,1,47638274,-122373734,234
"2015-03-04",NA,370000,NA,NA,4,2,1950,1908,NA,1,NA,1,47537117,-122268477,91
"2015-03-11",NA,875000,NA,NA,4,3,3130,1913,NA,2,NA,0,47635161,-122372880,588
"2015-01-26",NA,219950,NA,198012,NA,1,444,1990,2004,4,NA,1,47604362,-122319197,419
"2015-03-04",NA,450000,NA,NA,3,1,1210,1956,NA,1,NA,1,47558864,-122290064,331
"2015-04-06",NA,550000,NA,NA,3,2.75,2230,1955,NA,1,10,1,47547680,-122393940,288
"2015-04-06",NA,609900,NA,NA,2,1,1850,1950,NA,1,NA,1,47700820,-122369125,632
"2015-03-28",NA,1200000,NA,NA,3,1.75,1990,1909,1998,2,13,1,47668534,-122357523,819
"2015-03-16",NA,1500000,NA,NA,4,2.75,2980,1946,NA,1,NA,1,47670349,-122261924,812
"2015-03-19",NA,1349000,NA,NA,3,2,1350,1916,2007,2,NA,1,47626116,-122296639,331
"2015-03-31",NA,1175000,NA,NA,2,3,2285,1929,1965,12,NA,1,47599886,-122333977,649
"2015-02-11",NA,1500000,NA,1108525,5,3.5,2860,2013,NA,2,NA,1,47641230,-122361674,377
"2015-03-30",NA,459950,NA,NA,2,2,1064,1986,1986,4,NA,1,47615528,-122325741,439
"2015-01-11","2015-02-26",575000,570000,489392,2,2,1060,2004,NA,2,NA,1,47619602,-122298032,322
"2015-02-20",NA,195000,NA,199656,NA,1,509,2002,2002,6,NA,1,47596759,-122324542,118
"2015-03-12",NA,690000,NA,NA,2,2,1990,1941,NA,1,NA,1,47678150,-122302585,156
"2015-04-01",NA,295000,NA,NA,1,1,559,1994,1994,6,NA,1,47619580,-122323917,590
"2015-03-17",NA,995000,NA,NA,2,2.25,1670,2002,NA,2,NA,1,47580603,-122405002,374
"2015-02-02","2015-02-24",938000,965000,1063713,4,4,3290,1906,2004,2,NA,1,47678780,-122346440,660
"2015-01-17","2015-02-19",325000,338000,324913,2,1,1470,1919,NA,1,NA,1,47534806,-122268538,565
"2015-01-03","2015-01-30",729000,810000,809824,4,3,2820,1927,NA,2,NA,1,47637510,-122393640,2485
"2015-02-18",NA,1650000,NA,1421915,4,1.5,3520,1926,NA,3,NA,1,47628810,-122306380,1081
"2015-03-27",NA,545000,NA,NA,2,2,1550,1978,1983,4,NA,1,47539906,-122393283,426
"2015-04-06",NA,609900,NA,NA,2,1,1850,1950,NA,1,NA,1,47700823,-122369130,266
"2015-02-27",NA,NA,NA,779909,3,2,2400,1939,NA,2,NA,1,47648794,-122414413,136
"2015-01-14",NA,NA,NA,421145,2,1,1100,1954,NA,1,NA,1,47695912,-122302197,263
"2015-04-04",NA,NA,NA,NA,2,2,1165,1999,2000,6,NA,1,47627137,-122343277,473
"2015-01-13","2015-02-19",375000,375000,311687,1,1,606,2002,2002,1,NA,1,47614671,-122351255,318
"2015-03-17",NA,674900,NA,NA,2,1.75,1117,2005,2005,1,NA,1,47615987,-122351524,365
"2015-03-25",NA,234999,NA,NA,1,1,545,1916,1950,3,NA,1,47632601,-122319805,451
"2015-04-03",NA,1595000,NA,NA,4,2.75,3250,1958,1995,1,NA,1,47641030,-122283015,779
"2015-01-16","2015-02-06",325000,368000,336175,2,2,930,2002,NA,1,NA,1,47651836,-122400367,639
"2015-01-09","2015-02-18",459950,459950,446958,2,3,1730,2008,NA,4,NA,1,47559306,-122285689,546
"2015-02-17",NA,900000,NA,854284,5,2,2130,1940,NA,2,NA,1,47652855,-122413726,508
"2015-01-16","2015-02-13",415000,425000,409583,3,3,1120,2008,NA,2,NA,1,47610950,-122310070,927
"2015-03-26",NA,750000,NA,NA,3,2.5,1850,2004,NA,3,NA,1,47682629,-122325921,880
"2015-03-04",NA,585000,NA,NA,4,1.5,1980,1930,NA,2,NA,1,47584050,-122294170,312
"2015-03-16",NA,NA,NA,NA,1,1,688,2000,2000,3,NA,1,47716857,-122312065,269
"2015-01-09","2015-02-13",359900,354000,324892,1,1,742,1989,2000,4,NA,1,47620250,-122324120,722
"2015-02-20",NA,849950,NA,857268,4,1.5,1700,1931,2000,2,NA,1,47643300,-122300140,1193
"2015-01-17","2015-03-05",499900,499000,447413,4,3,1970,1999,NA,2,NA,1,47594924,-122307609,413
"2015-03-19",NA,399950,NA,NA,4,1,1200,1933,1975,2,NA,1,47707607,-122341836,550
"2015-03-04",NA,675000,NA,NA,4,1,1420,1928,NA,2,NA,1,47699862,-122318026,487
"2015-03-12",NA,NA,NA,NA,3,1.5,1560,1941,NA,1,NA,1,47559397,-122376610,453
"2015-01-03","2015-02-03",285000,245000,251665,2,2,690,2005,NA,2,NA,1,47695166,-122343017,737
"2015-03-11",NA,469500,NA,NA,3,1.75,1340,1919,NA,2,NA,1,47592208,-122297131,620
"2015-03-22",NA,250000,NA,NA,1,1,527,1969,2002,7,NA,1,47606162,-122325267,605
"2015-03-26",NA,1100000,NA,NA,3,2.5,2870,1954,2005,1,NA,1,47696101,-122387764,393
"2015-01-23","2015-02-27",615000,615000,532102,3,2,1780,1927,NA,1,NA,1,47569545,-122385841,1138
"2015-02-08","2015-03-02",275000,283502,280933,1,1,873,1966,1976,4,NA,1,47639630,-122327740,449
"2015-03-28",NA,NA,NA,NA,2,2.75,2290,1909,1963,1,NA,1,47650951,-122369752,275
"2015-03-18",NA,249900,NA,NA,NA,1,466,2006,2006,6,NA,1,47619790,-122322640,262
"2015-02-14","2015-03-05",649000,677000,632870,2,2,1186,2007,2007,1,NA,1,47615840,-122336221,719
"2015-03-17",NA,740000,NA,NA,4,1.75,2190,1975,NA,1,NA,1,47677817,-122358643,537
"2015-02-22",NA,415000,NA,398898,2,2,897,1992,1992,5,NA,1,47617893,-122325440,434
"2015-01-11","2015-02-27",699000,680000,641112,2,2,1338,2005,2005,1,NA,1,47615990,-122351140,1464
"2015-01-30",NA,399950,NA,344894,2,1,820,1951,NA,1,NA,1,47529471,-122385759,393
"2015-01-24","2015-02-25",650000,640000,565801,3,4,1740,1998,NA,2,NA,1,47608497,-122311268,896
"2015-01-26","2015-02-06",489950,535000,503155,3,4,1930,2007,NA,3,NA,1,47671199,-122380081,1962
"2015-04-04",NA,NA,NA,NA,2,2,1165,1999,2000,6,NA,1,47628440,-122343360,154
"2015-03-21",NA,489950,NA,NA,3,1,1200,1945,NA,1,NA,1,47692859,-122286495,217
"2015-02-26",NA,NA,NA,323505,2,1,700,1925,NA,1,NA,1,47547283,-122390327,338
"2015-01-29",NA,1499999,NA,947490,4,3.5,2420,1910,2005,2,13,1,47643032,-122357460,127
"2015-02-27",NA,700000,NA,567615,3,1.5,1460,1940,NA,1,NA,1,47696195,-122397375,431
"2015-03-31",NA,480000,NA,NA,3,1.5,1330,2008,NA,2,NA,1,47576800,-122409310,398
"2015-03-02",NA,836000,NA,NA,2,2,1232,2005,2005,1,NA,1,47615670,-122350581,930
"2015-03-04",NA,675000,NA,NA,4,1,1420,1928,NA,2,NA,1,47699855,-122318020,349
"2015-02-13",NA,285000,NA,304660,3,1,1510,1953,NA,1,NA,1,47516773,-122285346,645
"2015-02-10",NA,NA,NA,505473,4,4,2000,2008,NA,3,NA,1,47702635,-122361192,43
"2015-04-01",NA,295000,NA,NA,1,1,559,1994,1994,6,NA,1,47620591,-122323696,137
"2015-03-28",NA,539000,NA,NA,1,2.25,1348,2005,2005,4,NA,1,47647140,-122324580,412
"2015-03-19",NA,399000,NA,NA,2,2,1110,2008,NA,3,NA,1,47549025,-122387348,213
"2015-01-16","2015-02-24",425000,425000,393491,3,1,1180,1951,NA,1,NA,1,47702792,-122294889,973
"2015-01-03","2015-02-10",279900,280000,288685,2,2,800,2003,NA,2,NA,1,47697194,-122340578,551
"2015-03-27",NA,NA,NA,NA,2,2.5,1108,2002,2002,1,NA,1,47626723,-122347458,23
"2015-01-03","2015-01-30",729000,810000,809824,4,3,2820,1927,NA,2,NA,1,47637630,-122393810,1606
"2015-03-21",NA,284950,NA,NA,1,1,755,1929,2004,4,NA,1,47619864,-122309686,328
"2015-04-01",NA,NA,NA,NA,4,3,2240,1926,NA,2,NA,1,47538130,-122266640,127
"2015-03-03",NA,634950,NA,NA,4,1,1660,1909,NA,1,NA,1,47584261,-122384680,442
"2015-01-03","2015-02-10",279900,280000,288685,2,2,800,2003,NA,2,NA,1,47696988,-122340586,1396
"2015-01-23","2015-02-27",2595000,2795100,2349412,2,8,4110,2007,NA,2,NA,1,47541053,-122397865,3880
"2015-03-19",NA,600000,NA,NA,4,1,1330,1901,NA,2,NA,1,47650040,-122339558,107
"2015-01-15","2015-02-20",1595000,1600000,1565642,4,4,3560,2005,NA,2,NA,1,47634182,-122282260,355
"2015-01-15",NA,1499000,NA,1091818,3,2,1750,2006,2008,3,NA,1,47634061,-122277561,64
"2015-03-17",NA,300000,NA,NA,1,1,648,1965,1970,3,NA,1,47622131,-122317093,292
"2015-03-11",NA,975000,NA,NA,NA,NA,3832,1969,1989,2,NA,0,47651300,-122386395,513
"2015-02-20",NA,950000,NA,932045,4,3.5,3510,2009,NA,2,NA,1,47554017,-122399230,667
"2015-03-28",NA,529500,NA,NA,2,1,1350,1950,NA,1,NA,1,47581520,-122392189,289
"2015-03-26",NA,700000,NA,NA,3,2,1920,1918,NA,1,NA,1,47663729,-122341406,313
"2015-02-21",NA,729500,NA,713578,12,7,5640,1917,NA,4,NA,1,47580840,-122402530,726
"2015-04-06",NA,8280000,NA,NA,3,3.25,9765,1990,2005,2,20,1,47536781,-122262725,256
"2015-03-04",NA,889000,NA,NA,2,2,1338,1921,1980,4,NA,1,47629772,-122358168,537
"2015-02-04","2015-02-27",498000,529500,472092,2,1,900,1944,NA,1,NA,1,47657456,-122399775,442
"2015-01-07","2015-02-20",200000,200000,227217,1,1,880,1946,1968,3,NA,1,47633144,-122343124,896
"2015-03-27",NA,730000,NA,NA,6,2,2330,1928,NA,2,NA,0,47675106,-122289943,685
"2015-03-13",NA,859950,NA,NA,3,1,760,1926,NA,1,NA,1,47688598,-122364189,367
"2015-01-08","2015-02-10",258000,272000,259013,2,2,697,1987,1987,2,NA,1,47643170,-122361570,223
"2015-01-07","2015-02-11",1169950,1164950,771183,5,5,2970,1932,NA,2,NA,1,47700485,-122388137,187
"2015-03-26",NA,NA,NA,NA,3,1,1020,1940,2010,1,NA,1,47690082,-122366915,111
"2015-03-17",NA,299000,NA,NA,2,1.75,1518,1975,1975,3,NA,1,47729869,-122311347,359
"2015-01-09","2015-01-28",575000,575000,580240,3,3,1760,1994,NA,2,NA,1,47572318,-122376365,1377
"2015-02-05","2015-02-27",325000,325000,450227,4,1,1640,1928,NA,2,NA,1,47701550,-122353400,392
"2015-02-05","2015-03-02",389950,396000,388778,4,1,1040,1944,NA,2,NA,1,47694480,-122367756,993
"2015-02-20",NA,989950,NA,646886,4,2.5,2220,2004,NA,2,NA,1,47660919,-122362503,219
"2015-02-20",NA,275000,NA,342993,7,2.5,1570,1964,NA,1,NA,1,47534811,-122274267,251
"2015-03-31",NA,NA,NA,NA,5,3.25,2480,1983,2009,2,NA,1,47619239,-122297054,102
"2015-03-04",NA,370000,NA,NA,4,2,1950,1908,NA,1,NA,1,47537200,-122269359,556
"2015-01-20","2015-03-05",375000,367000,312673,4,1,1820,1947,NA,2,NA,1,47518432,-122362895,809
"2015-04-04",NA,899900,NA,NA,3,3,2360,1909,NA,2,NA,1,47603037,-122293433,850
"2015-03-19",NA,599000,NA,NA,4,1,1680,1922,NA,2,NA,1,47577230,-122294060,804
"2015-01-11","2015-03-04",325000,325000,258536,2,1,1070,1942,NA,1,NA,1,47521910,-122349370,805
"2015-01-23","2015-02-18",799950,798750,730570,2,3,2160,2005,NA,3,NA,1,47661306,-122354202,1706
"2015-02-04","2015-02-24",579000,579000,541105,2,2,1117,2005,2005,1,NA,1,47615990,-122351140,399
"2015-03-04",NA,495000,NA,NA,2,1,1390,1908,NA,1,NA,1,47556701,-122278884,655
"2015-02-16",NA,400000,NA,196054,1,1,408,1917,1940,3,NA,1,47620930,-122324660,343
"2015-03-29",NA,NA,NA,NA,1,1,575,1960,2000,5,NA,1,47632505,-122346151,288
"2015-03-27",NA,NA,NA,NA,3,2,2330,1984,NA,2,NA,1,47573736,-122376739,119
"2015-01-23",NA,189950,NA,174917,1,1,610,2004,2004,2,NA,1,47595346,-122308775,344
"2015-03-05",NA,529000,NA,NA,2,1.75,1181,2003,2003,5,NA,1,47624770,-122364255,626
